images/eyetracking/fish/image_r_501.jpg	caterpillar	0.82346463	lawn_mower	0.063015684	tank	0.04219948	crocodile	0.02885089	trout	0.010966521
images/eyetracking/large_man_made_outdoor/image_r_312.jpg	house	0.9996195	bridge	0.00037235022	castle	5.304209e-06	train	1.3071593e-06	road	5.975556e-07
images/eyetracking/large_man_made_outdoor/image_r_37.jpg	skyscraper	0.9984074	lamp	0.0013219628	rocket	0.00024309898	bridge	2.2578093e-05	cloud	9.188965e-07
images/eyetracking/large_man_made_outdoor/image_r_545.jpg	lamp	0.902834	sea	0.062579334	rocket	0.022761146	skyscraper	0.003794722	turtle	0.0037697467
images/eyetracking/large_man_made_outdoor/image_r_55.jpg	skyscraper	0.99605465	rocket	0.0035865866	wardrobe	0.0001519558	lamp	0.000117955016	sea	2.5881594e-05
images/eyetracking/large_man_made_outdoor/image_r_74.jpg	bridge	0.48750332	castle	0.42355144	house	0.025941476	mushroom	0.017875709	sea	0.013448311
images/eyetracking/large_man_made_outdoor/image_r_748.jpg	house	0.34297475	wardrobe	0.25789708	forest	0.13721222	streetcar	0.07733328	castle	0.06718678
images/eyetracking/large_man_made_outdoor/image_r_79.jpg	skyscraper	0.816891	rocket	0.081046626	bottle	0.03620777	lamp	0.036200833	can	0.0104619395
images/eyetracking/large_man_made_outdoor/image_r_84.jpg	house	0.98034257	streetcar	0.01923216	train	0.0002031834	bridge	0.00017781428	bus	3.2262167e-05
images/eyetracking/large_man_made_outdoor/image_r_86.jpg	streetcar	0.50708413	house	0.33111873	television	0.059736546	bus	0.059321605	keyboard	0.014371624
images/eyetracking/large_man_made_outdoor/image_r_90.jpg	house	0.93595916	castle	0.040934384	mountain	0.010006588	skyscraper	0.0098367585	bridge	0.0018443825
images/eyetracking/large_man_made_outdoor/image_r_92.jpg	skyscraper	0.99996257	road	2.4487776e-05	cloud	7.057808e-06	mountain	1.9757213e-06	forest	1.5048266e-06
images/eyetracking/large_natural_outdoor_scenes/image_r_115.jpg	sea	0.708743	road	0.28014824	plain	0.0061723636	mountain	0.003436719	forest	0.0005612286
images/eyetracking/large_natural_outdoor_scenes/image_r_147.jpg	sea	0.47624657	mountain	0.3893188	ray	0.047704276	cloud	0.046202976	shark	0.016219962
images/eyetracking/large_natural_outdoor_scenes/image_r_148.jpg	sea	0.8572719	plain	0.06348485	mountain	0.039508287	forest	0.02257525	road	0.015320084
images/eyetracking/large_natural_outdoor_scenes/image_r_149.jpg	palm_tree	0.5537077	forest	0.22230616	pine_tree	0.13029678	willow_tree	0.077749684	spider	0.0046957526
images/eyetracking/large_natural_outdoor_scenes/image_r_152.jpg	mountain	0.6140403	castle	0.27103412	house	0.026117215	train	0.026061606	forest	0.023258634
images/eyetracking/large_natural_outdoor_scenes/image_r_153.jpg	sea	0.87709	cloud	0.03847629	rocket	0.030855773	plain	0.0129977735	bridge	0.007858777
images/eyetracking/large_natural_outdoor_scenes/image_r_154.jpg	forest	0.4895911	road	0.18081105	bridge	0.10821967	lizard	0.10022236	crocodile	0.035562966
images/eyetracking/large_natural_outdoor_scenes/image_r_155.jpg	seal	0.2648985	turtle	0.19788678	sea	0.19633119	beaver	0.18101224	dolphin	0.036254443
images/eyetracking/large_natural_outdoor_scenes/image_r_156.jpg	palm_tree	0.33611003	forest	0.23674741	willow_tree	0.22548407	pine_tree	0.1610032	maple_tree	0.0155901415
images/eyetracking/large_natural_outdoor_scenes/image_r_157.jpg	pine_tree	0.96373314	forest	0.022332434	willow_tree	0.003446582	palm_tree	0.0032438312	oak_tree	0.0027452353
images/eyetracking/large_natural_outdoor_scenes/image_r_160.jpg	willow_tree	0.5469562	oak_tree	0.21171916	dinosaur	0.066827185	forest	0.061077747	bridge	0.020198084
images/eyetracking/large_natural_outdoor_scenes/image_r_188.jpg	dolphin	0.80898106	baby	0.05975047	boy	0.03288519	otter	0.023519633	shark	0.018751549
images/eyetracking/large_natural_outdoor_scenes/image_r_243.jpg	seal	0.36811844	sea	0.08874265	whale	0.07195074	snail	0.0711647	otter	0.06632034
images/eyetracking/large_natural_outdoor_scenes/image_r_276.jpg	sea	0.99190193	plain	0.0051617604	road	0.0025220404	cloud	0.00021633724	rocket	5.2907537e-05
images/eyetracking/large_natural_outdoor_scenes/image_r_290.jpg	plain	0.7445455	sea	0.22077738	cloud	0.027592765	mountain	0.0059940014	road	0.00048500666
images/eyetracking/people/image_r_146.jpg	orchid	0.44765085	television	0.44535866	bed	0.0502556	lamp	0.013871022	woman	0.009538633
images/eyetracking/people/image_r_506.jpg	house	0.4718404	pine_tree	0.156445	castle	0.13623168	bridge	0.075426675	bicycle	0.0643216
images/eyetracking/people/image_r_64.jpg	bus	0.6897144	television	0.115304835	man	0.03253532	couch	0.028449034	streetcar	0.019711476
images/eyetracking/small_mammals/image_r_18.jpg	wolf	0.82023764	woman	0.06265898	girl	0.036416832	clock	0.028662557	keyboard	0.009025294
images/eyetracking/small_mammals/image_r_427.jpg	squirrel	0.9900413	caterpillar	0.0091088135	snail	0.00022234858	lizard	0.00014779395	seal	0.0001283263
images/eyetracking/vehicles/image_r_193.jpg	bear	0.30338994	bicycle	0.14616807	couch	0.10352638	dolphin	0.09200488	spider	0.07929192
images/eyetracking/vehicles/image_r_197.jpg	bus	0.9910216	pickup_truck	0.007050359	television	0.0011883694	streetcar	0.00061094406	house	8.997291e-05
images/eyetracking/vehicles/image_r_273.jpg	lawn_mower	0.5601323	lizard	0.19373871	lamp	0.15998992	telephone	0.014574167	tank	0.0121922735
images/eyetracking/vehicles/image_r_381.jpg	bus	0.5331561	television	0.24513827	bowl	0.084939994	tank	0.042961173	train	0.026211947
images/eyetracking/vehicles/image_r_392.jpg	pickup_truck	0.4540281	bus	0.22636841	train	0.22104783	motorcycle	0.039801493	streetcar	0.03471664
images/eyetracking/vehicles/image_r_46.jpg	pickup_truck	0.36001176	bus	0.35194486	streetcar	0.10414509	train	0.090463325	lawn_mower	0.05545703
images/eyetracking/vehicles/image_r_47.jpg	television	0.37946793	couch	0.23658884	pickup_truck	0.13013756	motorcycle	0.0811904	bicycle	0.060341798
images/eyetracking/vehicles/image_r_51.jpg	bus	0.97285324	tractor	0.013359253	streetcar	0.0067136497	bridge	0.004825797	bed	0.00046118686
images/eyetracking/vehicles/image_r_63.jpg	pickup_truck	0.525608	bus	0.2944693	train	0.12501036	streetcar	0.039039448	bridge	0.005792279
images/eyetracking/vehicles/image_r_65.jpg	streetcar	0.5405908	forest	0.19900905	road	0.050133407	television	0.03688809	bed	0.033251546
images/eyetracking/vehicles/image_r_683.jpg	bus	0.73230433	television	0.12406015	pickup_truck	0.06210439	tractor	0.021130227	train	0.019241959
images/eyetracking/vehicles/image_r_71.jpg	streetcar	0.93783313	couch	0.023806475	table	0.018540587	pickup_truck	0.0060831713	train	0.0057903714
images/eyetracking/vehicles/image_r_72.jpg	wardrobe	0.82399124	television	0.13487755	couch	0.015041004	lamp	0.008033727	clock	0.005810908
images/eyetracking/vehicles/image_r_73.jpg	couch	0.98940724	chair	0.006343284	bus	0.0008702022	television	0.00080003915	pickup_truck	0.0003867672
